ncdeq_id,id_gee,code,name,area_sq_km,year_cor,lon,lat,type,boundary,wang_id,county,facility_name,combined_owner,regulated_operation,permit_type,regulated_activity,allowable_count,number_of_lagoons,issued_date,effective_date,expiration_date,admin_region,location_lat_num,location_long_num,address_1,address_2,city,state,zip,min_sprayable_acres,max_sprayable_acres
AWS350058,X1298,30201010501,Peachtree Creek-Boddies Millpond,122.5,1990,-78.13469474,36.01322481,hydrology,HUC12,035_H_019,franklin,First Line Farms L.L.C.,E Futrell,Swine,Swine State COC,Swine - Wean to Feeder,18763,2,10/1/14,10/1/14,9/30/19,Raleigh,36.0131,-78.135,86 Buffaloe Farm Ln,NA,Spring Hope,NC,27882,39.385997119373776,96.20919162829861
AWS350058,X1299,30201,Pamlico,16621.64,1991,-78.13455727,36.01262955,hydrology,HUC6,035_H_019,franklin,First Line Farms L.L.C.,E Futrell,Swine,Swine State COC,Swine - Wean to Feeder,18763,2,10/1/14,10/1/14,9/30/19,Raleigh,36.0131,-78.135,86 Buffaloe Farm Ln,NA,Spring Hope,NC,27882,39.385997119373776,96.20919162829861
AWS370003,X1313,30102,Albemarle-Chowan,24073.88,1995,-76.70703687,36.43732657,hydrology,HUC6,037_H_021,gates,George Lang Farm,George Lang,Swine,Swine State COC,Swine - Wean to Feeder,7000,1,10/1/14,10/1/14,9/30/19,Washington,36.4375,-76.7072,Honey Pot Rd,NA,NA,NA,NA,16.101837058399422,33.43073229071778
AWS370003,X1313,30102030504,Bennetts Creek,77.95,1995,-76.70703687,36.43732657,hydrology,HUC12,037_H_021,gates,George Lang Farm,George Lang,Swine,Swine State COC,Swine - Wean to Feeder,7000,1,10/1/14,10/1/14,9/30/19,Washington,36.4375,-76.7072,Honey Pot Rd,NA,NA,NA,NA,16.101837058399422,33.43073229071778
AWS370003,X1313,NA,GATES,895.3504494,1995,-76.70703687,36.43732657,county,county,037_H_021,gates,George Lang Farm,George Lang,Swine,Swine State COC,Swine - Wean to Feeder,7000,1,10/1/14,10/1/14,9/30/19,Washington,36.4375,-76.7072,Honey Pot Rd,NA,NA,NA,NA,16.101837058399422,33.43073229071778
AWS370004,X1314,30102,Albemarle-Chowan,24073.88,1996,-76.68084958,36.49214581,hydrology,HUC6,037_H_009,gates,BHI3,Michael McPherson,Swine,Swine State COC,Swine - Wean to Finish,4169,1,9/23/16,9/23/16,9/30/19,Washington,36.4919,-76.6808,Sr 1312,223 Black Mingle Rd,Gates,NC,27937,38.961676550829125,80.89247044571569
AWS370004,X1314,NA,GATES,895.3504494,1996,-76.68084958,36.49214581,county,county,037_H_009,gates,BHI3,Michael McPherson,Swine,Swine State COC,Swine - Wean to Finish,4169,1,9/23/16,9/23/16,9/30/19,Washington,36.4919,-76.6808,Sr 1312,223 Black Mingle Rd,Gates,NC,27937,38.961676550829125,80.89247044571569
AWS370004,X1314,30102030501,Duke Swamp,114.53,1996,-76.68084958,36.49214581,hydrology,HUC12,037_H_009,gates,BHI3,Michael McPherson,Swine,Swine State COC,Swine - Wean to Finish,4169,1,9/23/16,9/23/16,9/30/19,Washington,36.4919,-76.6808,Sr 1312,223 Black Mingle Rd,Gates,NC,27937,38.961676550829125,80.89247044571569
AWS370006,X1307,30102,Albemarle-Chowan,24073.88,1992,-76.70181702,36.36606642,hydrology,HUC6,037_M_029,gates,Indian Neck Hog & Poultry Farm,William Rountree,Swine,Swine State COC,Swine - Feeder to Finish,3200,2,12/19/14,12/19/14,9/30/19,Washington,36.3661,-76.7014,227 Carter Loop Rd,NA,Gatesville,NC,279389489,35.72512299927902,74.17271822526943
AWS370006,X1307,30102030504,Bennetts Creek,77.95,1992,-76.70181702,36.36606642,hydrology,HUC12,037_M_029,gates,Indian Neck Hog & Poultry Farm,William Rountree,Swine,Swine State COC,Swine - Feeder to Finish,3200,2,12/19/14,12/19/14,9/30/19,Washington,36.3661,-76.7014,227 Carter Loop Rd,NA,Gatesville,NC,279389489,35.72512299927902,74.17271822526943
AWS370006,X1308,NA,GATES,895.3504494,1993,-76.70091699,36.36584821,county,county,037_M_029,gates,Indian Neck Hog & Poultry Farm,William Rountree,Swine,Swine State COC,Swine - Feeder to Finish,3200,2,12/19/14,12/19/14,9/30/19,Washington,36.3661,-76.7014,227 Carter Loop Rd,NA,Gatesville,NC,279389489,35.72512299927902,74.17271822526943
AWS370006,X1307,NA,GATES,895.3504494,1992,-76.70181702,36.36606642,county,county,037_M_029,gates,Indian Neck Hog & Poultry Farm,William Rountree,Swine,Swine State COC,Swine - Feeder to Finish,3200,2,12/19/14,12/19/14,9/30/19,Washington,36.3661,-76.7014,227 Carter Loop Rd,NA,Gatesville,NC,279389489,35.72512299927902,74.17271822526943
AWS370006,X1308,30102030504,Bennetts Creek,77.95,1993,-76.70091699,36.36584821,hydrology,HUC12,037_M_029,gates,Indian Neck Hog & Poultry Farm,William Rountree,Swine,Swine State COC,Swine - Feeder to Finish,3200,2,12/19/14,12/19/14,9/30/19,Washington,36.3661,-76.7014,227 Carter Loop Rd,NA,Gatesville,NC,279389489,35.72512299927902,74.17271822526943
AWS370006,X1308,30102,Albemarle-Chowan,24073.88,1993,-76.70091699,36.36584821,hydrology,HUC6,037_M_029,gates,Indian Neck Hog & Poultry Farm,William Rountree,Swine,Swine State COC,Swine - Feeder to Finish,3200,2,12/19/14,12/19/14,9/30/19,Washington,36.3661,-76.7014,227 Carter Loop Rd,NA,Gatesville,NC,279389489,35.72512299927902,74.17271822526943
AWS370012,X1315,NA,GATES,895.3504494,1993,-76.66967771,36.49184621,county,county,037_H_010,gates,Byrum Farm,Wayne Byrum,Swine,Swine State COC,Swine - Wean to Finish,1033,1,12/4/15,12/4/15,9/30/19,Washington,36.492385,-76.67016,276 Black Mingle Rd,NA,Gates,NC,27937,9.653972625811102,20.04363683627352
AWS370012,X1315,30102,Albemarle-Chowan,24073.88,1993,-76.66967771,36.49184621,hydrology,HUC6,037_H_010,gates,Byrum Farm,Wayne Byrum,Swine,Swine State COC,Swine - Wean to Finish,1033,1,12/4/15,12/4/15,9/30/19,Washington,36.492385,-76.67016,276 Black Mingle Rd,NA,Gates,NC,27937,9.653972625811102,20.04363683627352
AWS370012,X1315,30102030501,Duke Swamp,114.53,1993,-76.66967771,36.49184621,hydrology,HUC12,037_H_010,gates,Byrum Farm,Wayne Byrum,Swine,Swine State COC,Swine - Wean to Finish,1033,1,12/4/15,12/4/15,9/30/19,Washington,36.492385,-76.67016,276 Black Mingle Rd,NA,Gates,NC,27937,9.653972625811102,20.04363683627352
AWS370015,X1311,30102030205,Cole Creek-Sarem Creek,84.56,1997,-76.76202636,36.41766823,hydrology,HUC12,037_H_024,gates,Paul Lilley Farm,Paul Lilley,Swine,Swine State COC,Swine - Farrow to Wean,20,2,10/1/14,10/1/14,9/30/19,Washington,36.4175,-76.762200000000007,916 Main St,NA,Gatesville,NC,27938,0.514327440519106,1.067849768408567
AWS370015,X1311,30102030205,Cole Creek-Sarem Creek,84.56,1997,-76.76202636,36.41766823,hydrology,HUC12,037_H_024,gates,Paul Lilley Farm,Paul Lilley,Swine,Swine State COC,Swine - Other,70,2,10/1/14,10/1/14,9/30/19,Washington,36.4175,-76.762200000000007,916 Main St,NA,Gatesville,NC,27938,NA,NA
AWS370015,X1311,30102030205,Cole Creek-Sarem Creek,84.56,1997,-76.76202636,36.41766823,hydrology,HUC12,037_H_024,gates,Paul Lilley Farm,Paul Lilley,Swine,Swine State COC,Swine - Wean to Feeder,180,2,10/1/14,10/1/14,9/30/19,Washington,36.4175,-76.762200000000007,916 Main St,NA,Gatesville,NC,27938,0.4140472386445566,0.8596474017613144
AWS370015,X1311,30102030205,Cole Creek-Sarem Creek,84.56,1997,-76.76202636,36.41766823,hydrology,HUC12,037_H_024,gates,Paul Lilley Farm,Paul Lilley,Swine,Swine State COC,Swine - Feeder to Finish,450,2,10/1/14,10/1/14,9/30/19,Washington,36.4175,-76.762200000000007,916 Main St,NA,Gatesville,NC,27938,5.023845421773612,10.430538500428513
AWS370015,X1311,NA,GATES,895.3504494,1997,-76.76202636,36.41766823,county,county,037_H_024,gates,Paul Lilley Farm,Paul Lilley,Swine,Swine State COC,Swine - Farrow to Wean,20,2,10/1/14,10/1/14,9/30/19,Washington,36.4175,-76.762200000000007,916 Main St,NA,Gatesville,NC,27938,0.514327440519106,1.067849768408567
AWS370015,X1311,NA,GATES,895.3504494,1997,-76.76202636,36.41766823,county,county,037_H_024,gates,Paul Lilley Farm,Paul Lilley,Swine,Swine State COC,Swine - Other,70,2,10/1/14,10/1/14,9/30/19,Washington,36.4175,-76.762200000000007,916 Main St,NA,Gatesville,NC,27938,NA,NA
AWS370015,X1311,NA,GATES,895.3504494,1997,-76.76202636,36.41766823,county,county,037_H_024,gates,Paul Lilley Farm,Paul Lilley,Swine,Swine State COC,Swine - Wean to Feeder,180,2,10/1/14,10/1/14,9/30/19,Washington,36.4175,-76.762200000000007,916 Main St,NA,Gatesville,NC,27938,0.4140472386445566,0.8596474017613144
AWS370015,X1311,NA,GATES,895.3504494,1997,-76.76202636,36.41766823,county,county,037_H_024,gates,Paul Lilley Farm,Paul Lilley,Swine,Swine State COC,Swine - Feeder to Finish,450,2,10/1/14,10/1/14,9/30/19,Washington,36.4175,-76.762200000000007,916 Main St,NA,Gatesville,NC,27938,5.023845421773612,10.430538500428513
AWS370015,X1312,30102,Albemarle-Chowan,24073.88,1997,-76.76185826,36.41785088,hydrology,HUC6,037_H_024,gates,Paul Lilley Farm,Paul Lilley,Swine,Swine State COC,Swine - Farrow to Wean,20,2,10/1/14,10/1/14,9/30/19,Washington,36.4175,-76.762200000000007,916 Main St,NA,Gatesville,NC,27938,0.514327440519106,1.067849768408567
AWS370015,X1312,30102,Albemarle-Chowan,24073.88,1997,-76.76185826,36.41785088,hydrology,HUC6,037_H_024,gates,Paul Lilley Farm,Paul Lilley,Swine,Swine State COC,Swine - Other,70,2,10/1/14,10/1/14,9/30/19,Washington,36.4175,-76.762200000000007,916 Main St,NA,Gatesville,NC,27938,NA,NA
AWS370015,X1312,30102,Albemarle-Chowan,24073.88,1997,-76.76185826,36.41785088,hydrology,HUC6,037_H_024,gates,Paul Lilley Farm,Paul Lilley,Swine,Swine State COC,Swine - Wean to Feeder,180,2,10/1/14,10/1/14,9/30/19,Washington,36.4175,-76.762200000000007,916 Main St,NA,Gatesville,NC,27938,0.4140472386445566,0.8596474017613144
AWS370015,X1312,30102,Albemarle-Chowan,24073.88,1997,-76.76185826,36.41785088,hydrology,HUC6,037_H_024,gates,Paul Lilley Farm,Paul Lilley,Swine,Swine State COC,Swine - Feeder to Finish,450,2,10/1/14,10/1/14,9/30/19,Washington,36.4175,-76.762200000000007,916 Main St,NA,Gatesville,NC,27938,5.023845421773612,10.430538500428513
AWS370015,X1312,30102030205,Cole Creek-Sarem Creek,84.56,1997,-76.76185826,36.41785088,hydrology,HUC12,037_H_024,gates,Paul Lilley Farm,Paul Lilley,Swine,Swine State COC,Swine - Farrow to Wean,20,2,10/1/14,10/1/14,9/30/19,Washington,36.4175,-76.762200000000007,916 Main St,NA,Gatesville,NC,27938,0.514327440519106,1.067849768408567
AWS370015,X1312,30102030205,Cole Creek-Sarem Creek,84.56,1997,-76.76185826,36.41785088,hydrology,HUC12,037_H_024,gates,Paul Lilley Farm,Paul Lilley,Swine,Swine State COC,Swine - Other,70,2,10/1/14,10/1/14,9/30/19,Washington,36.4175,-76.762200000000007,916 Main St,NA,Gatesville,NC,27938,NA,NA
AWS370015,X1312,30102030205,Cole Creek-Sarem Creek,84.56,1997,-76.76185826,36.41785088,hydrology,HUC12,037_H_024,gates,Paul Lilley Farm,Paul Lilley,Swine,Swine State COC,Swine - Wean to Feeder,180,2,10/1/14,10/1/14,9/30/19,Washington,36.4175,-76.762200000000007,916 Main St,NA,Gatesville,NC,27938,0.4140472386445566,0.8596474017613144
AWS370015,X1312,30102030205,Cole Creek-Sarem Creek,84.56,1997,-76.76185826,36.41785088,hydrology,HUC12,037_H_024,gates,Paul Lilley Farm,Paul Lilley,Swine,Swine State COC,Swine - Feeder to Finish,450,2,10/1/14,10/1/14,9/30/19,Washington,36.4175,-76.762200000000007,916 Main St,NA,Gatesville,NC,27938,5.023845421773612,10.430538500428513
AWS370015,X1312,NA,GATES,895.3504494,1997,-76.76185826,36.41785088,county,county,037_H_024,gates,Paul Lilley Farm,Paul Lilley,Swine,Swine State COC,Swine - Farrow to Wean,20,2,10/1/14,10/1/14,9/30/19,Washington,36.4175,-76.762200000000007,916 Main St,NA,Gatesville,NC,27938,0.514327440519106,1.067849768408567
AWS370015,X1312,NA,GATES,895.3504494,1997,-76.76185826,36.41785088,county,county,037_H_024,gates,Paul Lilley Farm,Paul Lilley,Swine,Swine State COC,Swine - Other,70,2,10/1/14,10/1/14,9/30/19,Washington,36.4175,-76.762200000000007,916 Main St,NA,Gatesville,NC,27938,NA,NA
AWS370015,X1312,NA,GATES,895.3504494,1997,-76.76185826,36.41785088,county,county,037_H_024,gates,Paul Lilley Farm,Paul Lilley,Swine,Swine State COC,Swine - Wean to Feeder,180,2,10/1/14,10/1/14,9/30/19,Washington,36.4175,-76.762200000000007,916 Main St,NA,Gatesville,NC,27938,0.4140472386445566,0.8596474017613144
AWS370015,X1312,NA,GATES,895.3504494,1997,-76.76185826,36.41785088,county,county,037_H_024,gates,Paul Lilley Farm,Paul Lilley,Swine,Swine State COC,Swine - Feeder to Finish,450,2,10/1/14,10/1/14,9/30/19,Washington,36.4175,-76.762200000000007,916 Main St,NA,Gatesville,NC,27938,5.023845421773612,10.430538500428513
AWS370015,X1311,30102,Albemarle-Chowan,24073.88,1997,-76.76202636,36.41766823,hydrology,HUC6,037_H_024,gates,Paul Lilley Farm,Paul Lilley,Swine,Swine State COC,Swine - Farrow to Wean,20,2,10/1/14,10/1/14,9/30/19,Washington,36.4175,-76.762200000000007,916 Main St,NA,Gatesville,NC,27938,0.514327440519106,1.067849768408567
AWS370015,X1311,30102,Albemarle-Chowan,24073.88,1997,-76.76202636,36.41766823,hydrology,HUC6,037_H_024,gates,Paul Lilley Farm,Paul Lilley,Swine,Swine State COC,Swine - Other,70,2,10/1/14,10/1/14,9/30/19,Washington,36.4175,-76.762200000000007,916 Main St,NA,Gatesville,NC,27938,NA,NA
AWS370015,X1311,30102,Albemarle-Chowan,24073.88,1997,-76.76202636,36.41766823,hydrology,HUC6,037_H_024,gates,Paul Lilley Farm,Paul Lilley,Swine,Swine State COC,Swine - Wean to Feeder,180,2,10/1/14,10/1/14,9/30/19,Washington,36.4175,-76.762200000000007,916 Main St,NA,Gatesville,NC,27938,0.4140472386445566,0.8596474017613144
AWS370015,X1311,30102,Albemarle-Chowan,24073.88,1997,-76.76202636,36.41766823,hydrology,HUC6,037_H_024,gates,Paul Lilley Farm,Paul Lilley,Swine,Swine State COC,Swine - Feeder to Finish,450,2,10/1/14,10/1/14,9/30/19,Washington,36.4175,-76.762200000000007,916 Main St,NA,Gatesville,NC,27938,5.023845421773612,10.430538500428513
AWS370059,X1303,30102030204,Headwaters Cole Creek,85.43,1996,-76.78344619,36.47488357,hydrology,HUC12,037_P_016,gates,"Sarem Farms, Inc.",Sarem Farms Inc,Swine,Swine State COC,Swine - Farrow to Wean,4800,2,10/1/14,10/1/14,9/30/19,Washington,36.475,-76.7856,246 Sarem Rd,NA,Gates,NC,27937,123.43858572458542,256.2839444180561
AWS370059,X1309,30102030204,Headwaters Cole Creek,85.43,1996,-76.78261114,36.47477252,hydrology,HUC12,037_P_016,gates,"Sarem Farms, Inc.",Sarem Farms Inc,Swine,Swine State COC,Swine - Farrow to Wean,4800,2,10/1/14,10/1/14,9/30/19,Washington,36.475,-76.7856,246 Sarem Rd,NA,Gates,NC,27937,123.43858572458542,256.2839444180561
AWS370059,X1303,NA,GATES,895.3504494,1996,-76.78344619,36.47488357,county,county,037_P_016,gates,"Sarem Farms, Inc.",Sarem Farms Inc,Swine,Swine State COC,Swine - Farrow to Wean,4800,2,10/1/14,10/1/14,9/30/19,Washington,36.475,-76.7856,246 Sarem Rd,NA,Gates,NC,27937,123.43858572458542,256.2839444180561
AWS370059,X1309,30102,Albemarle-Chowan,24073.88,1996,-76.78261114,36.47477252,hydrology,HUC6,037_P_016,gates,"Sarem Farms, Inc.",Sarem Farms Inc,Swine,Swine State COC,Swine - Farrow to Wean,4800,2,10/1/14,10/1/14,9/30/19,Washington,36.475,-76.7856,246 Sarem Rd,NA,Gates,NC,27937,123.43858572458542,256.2839444180561
AWS370059,X1309,NA,GATES,895.3504494,1996,-76.78261114,36.47477252,county,county,037_P_016,gates,"Sarem Farms, Inc.",Sarem Farms Inc,Swine,Swine State COC,Swine - Farrow to Wean,4800,2,10/1/14,10/1/14,9/30/19,Washington,36.475,-76.7856,246 Sarem Rd,NA,Gates,NC,27937,123.43858572458542,256.2839444180561
AWS370059,X1303,30102,Albemarle-Chowan,24073.88,1996,-76.78344619,36.47488357,hydrology,HUC6,037_P_016,gates,"Sarem Farms, Inc.",Sarem Farms Inc,Swine,Swine State COC,Swine - Farrow to Wean,4800,2,10/1/14,10/1/14,9/30/19,Washington,36.475,-76.7856,246 Sarem Rd,NA,Gates,NC,27937,123.43858572458542,256.2839444180561
AWS390002,X1318,30101020802,Mountain Creek-Grassy Creek,95.43,1986,-78.68333411,36.44561149,hydrology,HUC12,039_H_005,granville,C. F. Blackwell Company,C Blackwell,Swine,Swine State COC,Swine - Feeder to Finish,1256,2,10/1/14,10/1/14,9/30/19,Raleigh,36.4458,-78.6836,2081 Mtn Creek Rd,NA,Oxford,NC,27565,11.611221041095888,31.67491749435994
AWS390002,X1317,30101,Roanoke,25297.03,1986,-78.68400199,36.44614066,hydrology,HUC6,039_H_005,granville,C. F. Blackwell Company,C Blackwell,Swine,Swine State COC,Swine - Feeder to Finish,1256,2,10/1/14,10/1/14,9/30/19,Raleigh,36.4458,-78.6836,2081 Mtn Creek Rd,NA,Oxford,NC,27565,11.611221041095888,31.67491749435994
AWS390002,X1317,30101020802,Mountain Creek-Grassy Creek,95.43,1986,-78.68400199,36.44614066,hydrology,HUC12,039_H_005,granville,C. F. Blackwell Company,C Blackwell,Swine,Swine State COC,Swine - Feeder to Finish,1256,2,10/1/14,10/1/14,9/30/19,Raleigh,36.4458,-78.6836,2081 Mtn Creek Rd,NA,Oxford,NC,27565,11.611221041095888,31.67491749435994
AWS390002,X1318,30101,Roanoke,25297.03,1986,-78.68333411,36.44561149,hydrology,HUC6,039_H_005,granville,C. F. Blackwell Company,C Blackwell,Swine,Swine State COC,Swine - Feeder to Finish,1256,2,10/1/14,10/1/14,9/30/19,Raleigh,36.4458,-78.6836,2081 Mtn Creek Rd,NA,Oxford,NC,27565,11.611221041095888,31.67491749435994
AWS390002,X1318,NA,GRANVILLE,1389.029683,1986,-78.68333411,36.44561149,county,county,039_H_005,granville,C. F. Blackwell Company,C Blackwell,Swine,Swine State COC,Swine - Feeder to Finish,1256,2,10/1/14,10/1/14,9/30/19,Raleigh,36.4458,-78.6836,2081 Mtn Creek Rd,NA,Oxford,NC,27565,11.611221041095888,31.67491749435994
AWS390002,X1317,NA,GRANVILLE,1389.029683,1986,-78.68400199,36.44614066,county,county,039_H_005,granville,C. F. Blackwell Company,C Blackwell,Swine,Swine State COC,Swine - Feeder to Finish,1256,2,10/1/14,10/1/14,9/30/19,Raleigh,36.4458,-78.6836,2081 Mtn Creek Rd,NA,Oxford,NC,27565,11.611221041095888,31.67491749435994
AWS400004,X1423,NA,GREENE,689.8026524,1991,-77.66236717,35.54746503,county,county,040_H_010,greene,Hinson Farm,Square One LLC,Swine,Swine State COC,Swine - Feeder to Finish,3466,1,10/1/14,10/1/14,9/30/19,Washington,35.5464,-77.6622,895 Taylor Rd,NA,Farmville,NC,27828,41.77276722291408,80.33832542774496
AWS400004,X1423,30202,Neuse,15703.36,1991,-77.66236717,35.54746503,hydrology,HUC6,040_H_010,greene,Hinson Farm,Square One LLC,Swine,Swine State COC,Swine - Feeder to Finish,3466,1,10/1/14,10/1/14,9/30/19,Washington,35.5464,-77.6622,895 Taylor Rd,NA,Farmville,NC,27828,41.77276722291408,80.33832542774496
AWS400004,X1423,30202030603,Middle Swamp,139.05,1991,-77.66236717,35.54746503,hydrology,HUC12,040_H_010,greene,Hinson Farm,Square One LLC,Swine,Swine State COC,Swine - Feeder to Finish,3466,1,10/1/14,10/1/14,9/30/19,Washington,35.5464,-77.6622,895 Taylor Rd,NA,Farmville,NC,27828,41.77276722291408,80.33832542774496
AWS400005,X1432,30202030603,Middle Swamp,139.05,1986,-77.64174793,35.52873271,hydrology,HUC12,NA,greene,Sugg Farm,Lizzie Swine Farm LLC,Swine,Swine State COC,Swine - Wean to Finish,12326,3,7/29/16,7/29/16,9/30/19,Washington,35.52436,-77.63811,1678 Vandiford Thomas Rd,NA,Snow Hill,NC,28580,124.35659955168119,239.16540914221434
AWS400005,X1433,30202,Neuse,15703.36,1993,-77.640618,35.52858971,hydrology,HUC6,NA,greene,Sugg Farm,Lizzie Swine Farm LLC,Swine,Swine State COC,Swine - Wean to Finish,12326,3,7/29/16,7/29/16,9/30/19,Washington,35.52436,-77.63811,1678 Vandiford Thomas Rd,NA,Snow Hill,NC,28580,124.35659955168119,239.16540914221434
AWS400005,X1433,30202030603,Middle Swamp,139.05,1993,-77.640618,35.52858971,hydrology,HUC12,NA,greene,Sugg Farm,Lizzie Swine Farm LLC,Swine,Swine State COC,Swine - Wean to Finish,12326,3,7/29/16,7/29/16,9/30/19,Washington,35.52436,-77.63811,1678 Vandiford Thomas Rd,NA,Snow Hill,NC,28580,124.35659955168119,239.16540914221434
AWS400005,X1431,30202,Neuse,15703.36,1986,-77.64202707,35.52831033,hydrology,HUC6,NA,greene,Sugg Farm,Lizzie Swine Farm LLC,Swine,Swine State COC,Swine - Wean to Finish,12326,3,7/29/16,7/29/16,9/30/19,Washington,35.52436,-77.63811,1678 Vandiford Thomas Rd,NA,Snow Hill,NC,28580,124.35659955168119,239.16540914221434
AWS400005,X1431,30202030603,Middle Swamp,139.05,1986,-77.64202707,35.52831033,hydrology,HUC12,NA,greene,Sugg Farm,Lizzie Swine Farm LLC,Swine,Swine State COC,Swine - Wean to Finish,12326,3,7/29/16,7/29/16,9/30/19,Washington,35.52436,-77.63811,1678 Vandiford Thomas Rd,NA,Snow Hill,NC,28580,124.35659955168119,239.16540914221434
AWS400005,X1431,NA,GREENE,689.8026524,1986,-77.64202707,35.52831033,county,county,NA,greene,Sugg Farm,Lizzie Swine Farm LLC,Swine,Swine State COC,Swine - Wean to Finish,12326,3,7/29/16,7/29/16,9/30/19,Washington,35.52436,-77.63811,1678 Vandiford Thomas Rd,NA,Snow Hill,NC,28580,124.35659955168119,239.16540914221434
AWS400005,X1432,30202,Neuse,15703.36,1986,-77.64174793,35.52873271,hydrology,HUC6,NA,greene,Sugg Farm,Lizzie Swine Farm LLC,Swine,Swine State COC,Swine - Wean to Finish,12326,3,7/29/16,7/29/16,9/30/19,Washington,35.52436,-77.63811,1678 Vandiford Thomas Rd,NA,Snow Hill,NC,28580,124.35659955168119,239.16540914221434
AWS400005,X1433,NA,GREENE,689.8026524,1993,-77.640618,35.52858971,county,county,NA,greene,Sugg Farm,Lizzie Swine Farm LLC,Swine,Swine State COC,Swine - Wean to Finish,12326,3,7/29/16,7/29/16,9/30/19,Washington,35.52436,-77.63811,1678 Vandiford Thomas Rd,NA,Snow Hill,NC,28580,124.35659955168119,239.16540914221434
AWS400005,X1432,NA,GREENE,689.8026524,1986,-77.64174793,35.52873271,county,county,NA,greene,Sugg Farm,Lizzie Swine Farm LLC,Swine,Swine State COC,Swine - Wean to Finish,12326,3,7/29/16,7/29/16,9/30/19,Washington,35.52436,-77.63811,1678 Vandiford Thomas Rd,NA,Snow Hill,NC,28580,124.35659955168119,239.16540914221434
AWS400007,X1443,NA,GREENE,689.8026524,1991,-77.59962227,35.51569054,county,county,040_H_033,greene,"B Mack Farms, LLC # 1",B Mack Farms LLC,Swine,Swine State COC,Swine - Feeder to Finish,9000,1,8/8/16,8/8/16,9/30/19,Washington,35.5158,-77.5989,8642 Willow Green Rd,NA,Snow Hill,NC,28580,108.4693897882939,208.61077000857026
AWS400007,X1443,30202,Neuse,15703.36,1991,-77.59962227,35.51569054,hydrology,HUC6,040_H_033,greene,"B Mack Farms, LLC # 1",B Mack Farms LLC,Swine,Swine State COC,Swine - Feeder to Finish,9000,1,8/8/16,8/8/16,9/30/19,Washington,35.5158,-77.5989,8642 Willow Green Rd,NA,Snow Hill,NC,28580,108.4693897882939,208.61077000857026
AWS400007,X1443,30202030603,Middle Swamp,139.05,1991,-77.59962227,35.51569054,hydrology,HUC12,040_H_033,greene,"B Mack Farms, LLC # 1",B Mack Farms LLC,Swine,Swine State COC,Swine - Feeder to Finish,9000,1,8/8/16,8/8/16,9/30/19,Washington,35.5158,-77.5989,8642 Willow Green Rd,NA,Snow Hill,NC,28580,108.4693897882939,208.61077000857026
AWS400009,X1421,30202,Neuse,15703.36,1990,-77.70805494,35.56818596,hydrology,HUC6,040_H_006,greene,Shirley Farm,Michael Gay,Swine,Swine State COC,Swine - Wean to Finish,8804,2,1/26/18,1/26/18,9/30/19,Washington,35.5664,-77.7056,340 Evermay Farm Rd,NA,Walstonburg,NC,27888,88.82325997509339,170.82689129385489
AWS400009,X1421,NA,GREENE,689.8026524,1990,-77.70805494,35.56818596,county,county,040_H_006,greene,Shirley Farm,Michael Gay,Swine,Swine State COC,Swine - Wean to Finish,8804,2,1/26/18,1/26/18,9/30/19,Washington,35.5664,-77.7056,340 Evermay Farm Rd,NA,Walstonburg,NC,27888,88.82325997509339,170.82689129385489
AWS400009,X1420,NA,GREENE,689.8026524,1995,-77.71093993,35.56752083,county,county,040_H_006,greene,Shirley Farm,Michael Gay,Swine,Swine State COC,Swine - Wean to Finish,8804,2,1/26/18,1/26/18,9/30/19,Washington,35.5664,-77.7056,340 Evermay Farm Rd,NA,Walstonburg,NC,27888,88.82325997509339,170.82689129385489
AWS400009,X1420,30202,Neuse,15703.36,1995,-77.71093993,35.56752083,hydrology,HUC6,040_H_006,greene,Shirley Farm,Michael Gay,Swine,Swine State COC,Swine - Wean to Finish,8804,2,1/26/18,1/26/18,9/30/19,Washington,35.5664,-77.7056,340 Evermay Farm Rd,NA,Walstonburg,NC,27888,88.82325997509339,170.82689129385489
AWS400009,X1420,30202030701,Beaman Run-Contentnea Creek,93.77,1995,-77.71093993,35.56752083,hydrology,HUC12,040_H_006,greene,Shirley Farm,Michael Gay,Swine,Swine State COC,Swine - Wean to Finish,8804,2,1/26/18,1/26/18,9/30/19,Washington,35.5664,-77.7056,340 Evermay Farm Rd,NA,Walstonburg,NC,27888,88.82325997509339,170.82689129385489
AWS400009,X1421,30202030701,Beaman Run-Contentnea Creek,93.77,1990,-77.70805494,35.56818596,hydrology,HUC12,040_H_006,greene,Shirley Farm,Michael Gay,Swine,Swine State COC,Swine - Wean to Finish,8804,2,1/26/18,1/26/18,9/30/19,Washington,35.5664,-77.7056,340 Evermay Farm Rd,NA,Walstonburg,NC,27888,88.82325997509339,170.82689129385489
AWS400010,X1437,30202030603,Middle Swamp,139.05,1987,-77.6341846,35.52431684,hydrology,HUC12,040_H_037,greene,B & S Farm,Brooks Edmondson,Swine,Swine State COC,Swine - Feeder to Finish,4000,3,7/8/16,7/8/16,9/30/19,Washington,35.5244,-77.6356,4762 Hwy 123 N,NA,Snow Hill,NC,28580,48.20861768368618,92.7158977815868
